url,name,signature,description
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.greater_equal.html#numpy.greater_equal","numpy.greater_equal","numpy.greater_equal(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'greater_equal'>","Return the truth value of (x1 >= x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.char.greater_equal.html#numpy.char.greater_equal","numpy.char.greater_equal","numpy.char.greater_equal(x1\, x2)","Return (x1 >= x2) element-wise."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.misc_util.green_text.html#numpy.distutils.misc_util.green_text","numpy.distutils.misc_util.green_text","numpy.distutils.misc_util.green_text(s)",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.hamming.html#numpy.hamming","numpy.hamming","numpy.hamming(M)","Return the Hamming window."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.hanning.html#numpy.hanning","numpy.hanning","numpy.hanning(M)","Return the Hanning window."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.ma.harden_mask.html#numpy.ma.harden_mask","numpy.ma.harden_mask","numpy.ma.harden_mask(self) = <numpy.ma.core._frommethod object>","Force the mask to hard."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.misc_util.has_cxx_sources.html#numpy.distutils.misc_util.has_cxx_sources","numpy.distutils.misc_util.has_cxx_sources","numpy.distutils.misc_util.has_cxx_sources(sources)","Return True if sources contains C++ files"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.distutils.misc_util.has_f_sources.html#numpy.distutils.misc_util.has_f_sources","numpy.distutils.misc_util.has_f_sources","numpy.distutils.misc_util.has_f_sources(sources)","Return True if sources contains Fortran files"
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.heaviside.html#numpy.heaviside","numpy.heaviside","numpy.heaviside(x1\, x2\, /\, out=None\, *\, where=True\, casting='same_kind'\, order='K'\, dtype=None\, subok=True[\, signature\, extobj]) = <ufunc 'heaviside'>","Compute the Heaviside step function."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.herm2poly.html#numpy.polynomial.hermite.herm2poly","numpy.polynomial.hermite.herm2poly","numpy.polynomial.hermite.herm2poly(c)","Convert a Hermite series to a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermadd.html#numpy.polynomial.hermite.hermadd","numpy.polynomial.hermite.hermadd","numpy.polynomial.hermite.hermadd(c1\, c2)","Add one Hermite series to another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermcompanion.html#numpy.polynomial.hermite.hermcompanion","numpy.polynomial.hermite.hermcompanion","numpy.polynomial.hermite.hermcompanion(c)","Return the scaled companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermder.html#numpy.polynomial.hermite.hermder","numpy.polynomial.hermite.hermder","numpy.polynomial.hermite.hermder(c\, m=1\, scl=1\, axis=0)","Differentiate a Hermite series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermdiv.html#numpy.polynomial.hermite.hermdiv","numpy.polynomial.hermite.hermdiv","numpy.polynomial.hermite.hermdiv(c1\, c2)","Divide one Hermite series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermdomain.html#numpy.polynomial.hermite.hermdomain","numpy.polynomial.hermite.hermdomain = array","numpy.polynomial.hermite.hermdomain = array([-1\,  1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.herme2poly.html#numpy.polynomial.hermite_e.herme2poly","numpy.polynomial.hermite_e.herme2poly","numpy.polynomial.hermite_e.herme2poly(c)","Convert a Hermite series to a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeadd.html#numpy.polynomial.hermite_e.hermeadd","numpy.polynomial.hermite_e.hermeadd","numpy.polynomial.hermite_e.hermeadd(c1\, c2)","Add one Hermite series to another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermecompanion.html#numpy.polynomial.hermite_e.hermecompanion","numpy.polynomial.hermite_e.hermecompanion","numpy.polynomial.hermite_e.hermecompanion(c)","Return the scaled companion matrix of c."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeder.html#numpy.polynomial.hermite_e.hermeder","numpy.polynomial.hermite_e.hermeder","numpy.polynomial.hermite_e.hermeder(c\, m=1\, scl=1\, axis=0)","Differentiate a Hermite_e series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermediv.html#numpy.polynomial.hermite_e.hermediv","numpy.polynomial.hermite_e.hermediv","numpy.polynomial.hermite_e.hermediv(c1\, c2)","Divide one Hermite series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermedomain.html#numpy.polynomial.hermite_e.hermedomain","numpy.polynomial.hermite_e.hermedomain = array","numpy.polynomial.hermite_e.hermedomain = array([-1\,  1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermefit.html#numpy.polynomial.hermite_e.hermefit","numpy.polynomial.hermite_e.hermefit","numpy.polynomial.hermite_e.hermefit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least squares fit of Hermite series to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermefromroots.html#numpy.polynomial.hermite_e.hermefromroots","numpy.polynomial.hermite_e.hermefromroots","numpy.polynomial.hermite_e.hermefromroots(roots)","Generate a HermiteE series with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermegauss.html#numpy.polynomial.hermite_e.hermegauss","numpy.polynomial.hermite_e.hermegauss","numpy.polynomial.hermite_e.hermegauss(deg)","Gauss-HermiteE quadrature."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermegrid2d.html#numpy.polynomial.hermite_e.hermegrid2d","numpy.polynomial.hermite_e.hermegrid2d","numpy.polynomial.hermite_e.hermegrid2d(x\, y\, c)","Evaluate a 2-D HermiteE series on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermegrid3d.html#numpy.polynomial.hermite_e.hermegrid3d","numpy.polynomial.hermite_e.hermegrid3d","numpy.polynomial.hermite_e.hermegrid3d(x\, y\, z\, c)","Evaluate a 3-D HermiteE series on the Cartesian product of x\, y\, and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeint.html#numpy.polynomial.hermite_e.hermeint","numpy.polynomial.hermite_e.hermeint","numpy.polynomial.hermite_e.hermeint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a Hermite_e series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeline.html#numpy.polynomial.hermite_e.hermeline","numpy.polynomial.hermite_e.hermeline","numpy.polynomial.hermite_e.hermeline(off\, scl)","Hermite series whose graph is a straight line."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermemul.html#numpy.polynomial.hermite_e.hermemul","numpy.polynomial.hermite_e.hermemul","numpy.polynomial.hermite_e.hermemul(c1\, c2)","Multiply one Hermite series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermemulx.html#numpy.polynomial.hermite_e.hermemulx","numpy.polynomial.hermite_e.hermemulx","numpy.polynomial.hermite_e.hermemulx(c)","Multiply a Hermite series by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeone.html#numpy.polynomial.hermite_e.hermeone","numpy.polynomial.hermite_e.hermeone = array","numpy.polynomial.hermite_e.hermeone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermepow.html#numpy.polynomial.hermite_e.hermepow","numpy.polynomial.hermite_e.hermepow","numpy.polynomial.hermite_e.hermepow(c\, pow\, maxpower=16)","Raise a Hermite series to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeroots.html#numpy.polynomial.hermite_e.hermeroots","numpy.polynomial.hermite_e.hermeroots","numpy.polynomial.hermite_e.hermeroots(c)","Compute the roots of a HermiteE series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermesub.html#numpy.polynomial.hermite_e.hermesub","numpy.polynomial.hermite_e.hermesub","numpy.polynomial.hermite_e.hermesub(c1\, c2)","Subtract one Hermite series from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermetrim.html#numpy.polynomial.hermite_e.hermetrim","numpy.polynomial.hermite_e.hermetrim","numpy.polynomial.hermite_e.hermetrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeval.html#numpy.polynomial.hermite_e.hermeval","numpy.polynomial.hermite_e.hermeval","numpy.polynomial.hermite_e.hermeval(x\, c\, tensor=True)","Evaluate an HermiteE series at points x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeval2d.html#numpy.polynomial.hermite_e.hermeval2d","numpy.polynomial.hermite_e.hermeval2d","numpy.polynomial.hermite_e.hermeval2d(x\, y\, c)","Evaluate a 2-D HermiteE series at points (x\, y)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeval3d.html#numpy.polynomial.hermite_e.hermeval3d","numpy.polynomial.hermite_e.hermeval3d","numpy.polynomial.hermite_e.hermeval3d(x\, y\, z\, c)","Evaluate a 3-D Hermite_e series at points (x\, y\, z)."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermevander.html#numpy.polynomial.hermite_e.hermevander","numpy.polynomial.hermite_e.hermevander","numpy.polynomial.hermite_e.hermevander(x\, deg)","Pseudo-Vandermonde matrix of given degree."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermevander2d.html#numpy.polynomial.hermite_e.hermevander2d","numpy.polynomial.hermite_e.hermevander2d","numpy.polynomial.hermite_e.hermevander2d(x\, y\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermevander3d.html#numpy.polynomial.hermite_e.hermevander3d","numpy.polynomial.hermite_e.hermevander3d","numpy.polynomial.hermite_e.hermevander3d(x\, y\, z\, deg)","Pseudo-Vandermonde matrix of given degrees."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermeweight.html#numpy.polynomial.hermite_e.hermeweight","numpy.polynomial.hermite_e.hermeweight","numpy.polynomial.hermite_e.hermeweight(x)","Weight function of the Hermite_e polynomials."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermex.html#numpy.polynomial.hermite_e.hermex","numpy.polynomial.hermite_e.hermex = array","numpy.polynomial.hermite_e.hermex = array([0\, 1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite_e.hermezero.html#numpy.polynomial.hermite_e.hermezero","numpy.polynomial.hermite_e.hermezero = array","numpy.polynomial.hermite_e.hermezero = array([0])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermfit.html#numpy.polynomial.hermite.hermfit","numpy.polynomial.hermite.hermfit","numpy.polynomial.hermite.hermfit(x\, y\, deg\, rcond=None\, full=False\, w=None)","Least squares fit of Hermite series to data."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermfromroots.html#numpy.polynomial.hermite.hermfromroots","numpy.polynomial.hermite.hermfromroots","numpy.polynomial.hermite.hermfromroots(roots)","Generate a Hermite series with given roots."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermgauss.html#numpy.polynomial.hermite.hermgauss","numpy.polynomial.hermite.hermgauss","numpy.polynomial.hermite.hermgauss(deg)","Gauss-Hermite quadrature."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermgrid2d.html#numpy.polynomial.hermite.hermgrid2d","numpy.polynomial.hermite.hermgrid2d","numpy.polynomial.hermite.hermgrid2d(x\, y\, c)","Evaluate a 2-D Hermite series on the Cartesian product of x and y."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermgrid3d.html#numpy.polynomial.hermite.hermgrid3d","numpy.polynomial.hermite.hermgrid3d","numpy.polynomial.hermite.hermgrid3d(x\, y\, z\, c)","Evaluate a 3-D Hermite series on the Cartesian product of x\, y\, and z."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermint.html#numpy.polynomial.hermite.hermint","numpy.polynomial.hermite.hermint","numpy.polynomial.hermite.hermint(c\, m=1\, k=[]\, lbnd=0\, scl=1\, axis=0)","Integrate a Hermite series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermline.html#numpy.polynomial.hermite.hermline","numpy.polynomial.hermite.hermline","numpy.polynomial.hermite.hermline(off\, scl)","Hermite series whose graph is a straight line."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermmul.html#numpy.polynomial.hermite.hermmul","numpy.polynomial.hermite.hermmul","numpy.polynomial.hermite.hermmul(c1\, c2)","Multiply one Hermite series by another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermmulx.html#numpy.polynomial.hermite.hermmulx","numpy.polynomial.hermite.hermmulx","numpy.polynomial.hermite.hermmulx(c)","Multiply a Hermite series by x."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermone.html#numpy.polynomial.hermite.hermone","numpy.polynomial.hermite.hermone = array","numpy.polynomial.hermite.hermone = array([1])",""
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermpow.html#numpy.polynomial.hermite.hermpow","numpy.polynomial.hermite.hermpow","numpy.polynomial.hermite.hermpow(c\, pow\, maxpower=16)","Raise a Hermite series to a power."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermroots.html#numpy.polynomial.hermite.hermroots","numpy.polynomial.hermite.hermroots","numpy.polynomial.hermite.hermroots(c)","Compute the roots of a Hermite series."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermsub.html#numpy.polynomial.hermite.hermsub","numpy.polynomial.hermite.hermsub","numpy.polynomial.hermite.hermsub(c1\, c2)","Subtract one Hermite series from another."
"https://docs.scipy.org/doc/numpy/reference/generated/numpy.polynomial.hermite.hermtrim.html#numpy.polynomial.hermite.hermtrim","numpy.polynomial.hermite.hermtrim","numpy.polynomial.hermite.hermtrim(c\, tol=0)","Remove “small” “trailing” coefficients from a polynomial."
